"Player ID","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","Year","Years Below Median","Outliers","Outliers No Rookie","Number of Years Played"
2502,95.8,358.1,15.6,38.7,47,0.6,10.26,24.37,0.2006,0.2678,0.2311,0.3202,0.432,0.3246,NA,105.5,-1.17,5.24,-10.51,0.64,2014.5,3,1,0,4
2505,53.2857142857143,162,4.42857142857143,13.4285714285714,16.2857142857143,0,8.82857142857143,21.1142857142857,0.120142857142857,0.250142857142857,0.205857142857143,0.284714285714286,0.325857142857143,0.273714285714286,NA,72.7142857142857,-1.28571428571429,-3.87142857142857,7.47142857142857,0.942857142857143,2013,2,0,0,2
2510,33.3333333333333,94,1.33333333333333,8,7.33333333333333,0,4.83333333333333,32.1333333333333,0.0613333333333333,0.265,0.183666666666667,0.223666666666667,0.245,0.209333333333333,NA,20.3333333333333,-0.566666666666667,-8.86666666666667,0.0333333333333334,-0.6,2011,2,0,0,5
2530,107.2,377.3,10,39.1,42.6,2.2,8.71,18.79,0.1415,0.2984,0.2581,0.3234,0.3995,0.3143,NA,97.7,-1.94,-0.97,-6.69,0.48,2014.5,1,0,0,2
2539,43,103.125,0.625,11.125,7.75,1,8.9625,23.625,0.08475,0.256125,0.200125,0.276875,0.285125,0.2525,NA,55.5,0.55,-5.1,2.825,0.1,2015.125,1,0,0,7
2554,51.8333333333333,168.5,5,14.8333333333333,16.3333333333333,0.166666666666667,6.65,25.1,0.288833333333333,0.3665,0.297333333333333,0.350666666666667,0.586333333333333,0.401666666666667,NA,156,-0.816666666666667,-1.2,-2.46666666666667,0.2,2013.5,1,0,0,4
2562,15,20,0,3,0,0,5,10,0.053,0.235,0.211,0.25,0.263,0.231,NA,34,-0.8,-2.5,0.2,-0.2,2006,3,0,0,4
2563,13,29,0,2,3,0,17.2,27.6,0.042,0.5,0.333,0.448,0.375,0.38,NA,128,0,1,0.3,0.2,2006,2,0,0,2
2567,60.3333333333333,179.666666666667,0.666666666666667,16,9.66666666666667,5,8,21.8333333333333,0.0616666666666667,0.233,0.181,0.249666666666667,0.242333333333333,0.224333333333333,NA,33.3333333333333,1.2,-5.4,0.0333333333333334,0,2011,2,1,0,5
2578,87.5,233.4,4.3,28.4,17,6.8,5.37,25.48,0.1272,0.2784,0.217,0.2684,0.3442,0.2677,NA,66.2,1.49,-3.18,4.19,0.92,2014.5,2,0,0,4
2579,94.75,339.083333333333,5.91666666666667,33.75,34.5833333333333,2.08333333333333,9.65833333333333,12.9583333333333,0.128,0.284916666666667,0.259583333333333,0.34425,0.387416666666667,0.320916666666667,NA,96.5,-0.833333333333333,-0.866666666666666,2.775,1.29166666666667,2011.5,1,0,0,1
2591,9.25,28.5,0.25,2.25,0.25,0,9.375,31.575,0.046,0.24375,0.159,0.23525,0.20475,0.2065,NA,25.25,0.05,-2.075,-0.975,-0.225,2012.5,3,1,1,8
2602,7,18,0,0,0,0,5.6,22.2,0,0.077,0.059,0.111,0.059,0.087,NA,-53,0,-3.2,-0.4,-0.3,2012,5,0,0,6
2616,93.2222222222222,376.444444444444,9.66666666666667,45.3333333333333,33.8888888888889,2.33333333333333,5.8,15.8555555555556,0.145444444444444,0.266444444444444,0.243888888888889,0.293444444444444,0.389333333333333,0.296111111111111,NA,82,0.5,-5.53333333333333,4.35555555555556,1.11111111111111,2015,1,0,0,3
2621,11.5,18,0,0.75,1.75,0,4.775,45.5,0.03675,0.164,0.113,0.15375,0.14975,0.14075,NA,-20,-0.7,-3.025,0.625,-0.2,2009.5,4,1,0,6
2628,38.5,79.6666666666667,1.33333333333333,10.3333333333333,6.16666666666667,3.66666666666667,5.51666666666667,29.7333333333333,0.0595,0.228333333333333,0.161,0.237166666666667,0.220333333333333,0.214666666666667,NA,23.6666666666667,1,-1.88333333333333,1.98333333333333,0.3,2009.33333333333,1,0,0,2
2636,74,212.428571428571,4.57142857142857,26.2857142857143,19.5714285714286,3.14285714285714,4.9,18.3857142857143,0.180142857142857,0.237857142857143,0.225285714285714,0.292571428571429,0.405428571428571,0.306571428571429,NA,93,0.4,1.38571428571429,-0.371428571428571,0.828571428571429,2014.71428571429,3,0,0,4
2650,9.75,11.5,0.5,1.5,1,0.25,5.925,56.675,0.13325,0.1025,0.09175,0.141,0.225,0.15825,NA,-0.75,0.05,-0.35,0.275,0.025,2012.5,4,1,0,8
2657,3,8,1,2,2,0,12.5,25,0.429,0.5,0.429,0.5,0.857,0.557,NA,243,0,1.5,-1.1,0.1,2006,1,0,0,1
2673,30.5,79,1.5,9.5,8.5,0.5,21.5,24.1,0.0845,0.4,0.275,0.431,0.3595,0.369,NA,123,0.05,-0.55,0.3,0.25,2009.5,1,1,0,4
2677,62.8333333333333,191.5,1.66666666666667,16.3333333333333,19,1.33333333333333,4.76666666666667,16.4333333333333,0.0858333333333333,0.285833333333333,0.248,0.287333333333333,0.333833333333333,0.2745,NA,58.3333333333333,-0.816666666666667,-7.43333333333333,-5.36666666666667,-0.75,2013.5,4,0,0,5
2714,113.875,403.5,15.25,43.375,50,3.5,7.9375,21.7625,0.187375,0.279875,0.244875,0.304125,0.432375,0.318375,NA,98.875,-1.175,1.7375,-9.075,0.525,2011.375,1,0,0,3
2748,47.2857142857143,82.2857142857143,0.285714285714286,8.85714285714286,5.42857142857143,1.71428571428571,4.31428571428571,23.3857142857143,0.059,0.322,0.241857142857143,0.277857142857143,0.301,0.257285714285714,NA,52.4285714285714,0.314285714285714,-4.54285714285714,0.457142857142857,-0.157142857142857,2009.42857142857,0,0,0,2
2761,22.6666666666667,79.3333333333333,4,13.6666666666667,8.33333333333333,0.666666666666667,5.5,28.4333333333333,0.176,0.315,0.245666666666667,0.291,0.421666666666667,0.307,NA,84.3333333333333,0.5,2,-2.03333333333333,0.266666666666667,2009,2,0,0,4
2777,5,12,0,2,2,0,8.3,33.3,0.182,0.571,0.364,0.417,0.545,0.418,NA,150,0.2,0.9,-1.6,0,2009,1,1,1,5
2783,17.5,30.5,0,3.5,2.5,0,3.85,29.15,0.021,0.2145,0.146,0.2265,0.1665,0.191,NA,18.5,-0.55,-3.25,-0.15,-0.3,2014,3,1,1,5
2784,102,216,0,21,8,4,8.3,20.4,0.068,0.331,0.255,0.322,0.323,0.292,NA,80,-0.5,-5.4,0,0.1,2013,5,1,0,7
2802,38.8571428571429,94.8571428571429,0.857142857142857,7.28571428571429,8.71428571428571,0,3.77142857142857,27.7428571428571,0.0851428571428571,0.224,0.182428571428571,0.214142857142857,0.267571428571429,0.211142857142857,NA,30.2857142857143,-0.7,-5.8,-0.528571428571429,-0.371428571428571,2014.14285714286,2,0,0,2
2830,78.75,246.375,6.75,26.75,26.5,2.75,8.2125,25.675,0.1515,0.315625,0.247875,0.31125,0.399375,0.311375,NA,92.5,0.0625,-1.8125,-2.325,0.4125,2011.5,2,1,0,4
2832,31.3333333333333,69,0,6.33333333333333,7.33333333333333,0.333333333333333,2.63333333333333,24.7,0.066,0.243333333333333,0.201,0.219,0.267333333333333,0.213,NA,23.6666666666667,-0.5,-2.9,-0.166666666666667,-0.1,2015,5,2,1,8
2833,9.5,20.5,0.5,2,0.5,0,12.8,8.35,0.044,0.162,0.169,0.2695,0.213,0.23,NA,42.5,-0.3,-3,-1.05,-0.35,2013.5,1,1,1,8
2845,21,74,0,3,2,2,4.1,28.4,0.113,0.34,0.239,0.27,0.352,0.273,NA,67,-0.2,-3.1,-0.9,-0.2,2011,2,0,0,4
2852,18,58,0.333333333333333,2.66666666666667,5.33333333333333,0,2.76666666666667,23.3666666666667,0.0416666666666667,0.207666666666667,0.168333333333333,0.19,0.21,0.177,NA,2.33333333333333,-0.1,-4.86666666666667,-1.23333333333333,-0.466666666666667,2013.66666666667,2,0,0,7
2861,6.5,12.75,0,0.5,0.25,0,3.95,16.1,0.051,0.16925,0.141,0.1745,0.19175,0.16775,NA,-10.5,0,-1.95,-0.025,-0.15,2009,1,0,0,1
2881,41.5,153.5,3.5,18,18.5,1.25,5.4,33.475,0.13975,0.37075,0.23725,0.2795,0.3765,0.289,NA,79.5,0.225,-0.1,-1.4,0.4,2012,1,0,0,3
2900,56.7777777777778,194.666666666667,6.11111111111111,18.3333333333333,21.3333333333333,0.222222222222222,10.7222222222222,30.5888888888889,0.134222222222222,0.280222222222222,0.204777777777778,0.294888888888889,0.339,0.282111111111111,NA,73.8888888888889,-1.27777777777778,-6.6,10.0666666666667,1.05555555555556,2018,1,0,0,1
2905,8,9,0,2,0,0,0,22.2,0,0.286,0.222,0.222,0.222,0.199,NA,9,-0.4,-1.4,-1.5,-0.3,2008,3,0,0,4
2907,27.6666666666667,98.6666666666667,1.66666666666667,9.66666666666667,8.33333333333333,0.333333333333333,13.5666666666667,33.4,0.157666666666667,0.293333333333333,0.206,0.315666666666667,0.363333333333333,0.302333333333333,NA,75.6666666666667,-0.233333333333333,-3.3,1.53333333333333,0.166666666666667,2007,1,0,0,1
2917,46.5714285714286,122.285714285714,0.142857142857143,13.1428571428571,6,5.85714285714286,9.91428571428571,13.1714285714286,0.0224285714285714,0.342285714285714,0.302285714285714,0.365142857142857,0.324857142857143,0.309285714285714,NA,92.1428571428571,1.01428571428571,-5.42857142857143,-0.742857142857143,-0.242857142857143,2011.57142857143,3,0,0,5
2923,32.25,80.75,1.25,7.75,8,0.25,3.525,16.5,0.095,0.2405,0.21,0.2445,0.3045,0.244,NA,40.75,0.075,-4.75,-1.55,-0.375,2009.5,1,0,0,2
2945,15.3333333333333,20.6666666666667,0.333333333333333,1.33333333333333,1,0.333333333333333,8.2,35.3666666666667,0.113333333333333,0.288333333333333,0.191,0.254333333333333,0.304333333333333,0.251333333333333,NA,42.3333333333333,-0.133333333333333,-1.73333333333333,1.33333333333333,0,2007,2,0,0,5
2963,96.5,261,5.5,27,25.5,1,6.8,21.4,0.134,0.2945,0.245,0.3035,0.379,0.3015,NA,86.5,-1.75,-4.95,-1.75,0.15,2008.5,0,0,0,3
2967,97.3333333333333,380,12.6666666666667,56,40.3333333333333,10.7777777777778,10.4888888888889,33.2444444444444,0.154777777777778,0.282,0.224888888888889,0.309111111111111,0.38,0.299333333333333,NA,89.3333333333333,1.85555555555556,9.53333333333333,-3.98888888888889,1.86666666666667,2018,5,1,0,5
2977,10,14,0,2,1,1,7.1,7.1,0,0.455,0.417,0.5,0.417,0.421,NA,157,0.3,1.3,-2.5,-0.1,2006,1,0,0,1
2991,38.5,53.5,0.5,7.5,3,0.5,16.35,19.8,0.0405,0.282,0.218,0.3465,0.2585,0.291,NA,70.5,0.2,-3.4,0.75,-0.05,2007.5,0,0,0,1
3006,8,15,0,1,0,0,0,40,0.077,0.571,0.308,0.4,0.385,0.361,NA,122,0.1,0.5,0.3,0.1,2009,1,0,0,3
3007,19,41,1.5,5,4.5,0,1.95,22.1,0.102,0.282,0.24,0.254,0.342,0.2575,NA,50.5,0.05,-1.75,-1.35,-0.2,2006.5,1,0,0,1
3035,63.3333333333333,212.916666666667,8.5,22.4166666666667,27.6666666666667,0.25,6.04166666666667,25.5833333333333,0.150333333333333,0.325583333333333,0.2575,0.31275,0.407916666666667,0.31525,NA,96.75,-1.85,2.70833333333333,-5.66666666666667,0.375,2011.5,1,0,0,1
3048,5,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,0,-0.3,-0.1,0,2007,0,0,0,1
3054,16,22,0,5,1,0,13.6,36.4,0.059,0.333,0.176,0.364,0.235,0.303,NA,82,0,-0.5,-0.8,0,2007,3,0,0,4
3086,105,378,15.5,43.9166666666667,51.5,0.916666666666667,8.73333333333333,21.5916666666667,0.198166666666667,0.282833333333333,0.251083333333333,0.319666666666667,0.449,0.3285,NA,102.25,-1.45833333333333,-1.34166666666667,-5.79166666666667,0.566666666666667,2015.5,2,0,0,3
3105,34,58,0.5,7,4,2,3.25,25.2,0.0775,0.2735,0.2065,0.2405,0.284,0.232,NA,32.5,0.65,-3.6,3.5,0.2,2006.5,0,0,0,1
3118,80.6,222.8,5,21.6,27.2,3.6,7.18,21.22,0.1102,0.2984,0.2446,0.3014,0.3544,0.2904,NA,83.8,0.62,0.74,-2.76,0.5,2011.8,2,0,0,5
3123,106,334.9,2.6,39.4,23.5,12.2,10.35,20.15,0.0909,0.3104,0.2467,0.3264,0.3375,0.2966,NA,84.6,1.95,-1.16,-0.57,0.92,2013.2,1,0,0,4
3129,72,149.5,1,13.5,15,3,4.55,14.35,0.1005,0.275,0.239,0.278,0.3395,0.2725,NA,54,-1.05,-9.45,-1.55,-0.65,2008.5,0,0,0,3
3131,56.6666666666667,186.333333333333,5,18,17.3333333333333,0.666666666666667,5.23333333333333,18.0333333333333,0.541333333333333,0.296,0.367666666666667,0.351666666666667,0.909,0.458666666666667,NA,187,-0.266666666666667,-6.76666666666667,-0.933333333333333,-0.133333333333333,2008,2,0,0,3
3133,10,13,0,0,1,0,0,38.5,0,0.25,0.154,0.154,0.154,0.138,NA,-31,-0.1,-2.2,0,-0.2,2008,2,0,0,6
3142,64.9090909090909,223.363636363636,8.63636363636364,25,27.8181818181818,0.454545454545455,8.75454545454545,26.0545454545455,0.173454545454545,0.268,0.215909090909091,0.301,0.389363636363636,0.302,NA,86,-1.54545454545455,-1.85454545454545,-1.88181818181818,0.381818181818182,2016.90909090909,1,0,0,2
3147,11.75,22.5,0.5,2,2.25,0.25,3.4,21.2,0.062,0.32075,0.2615,0.294,0.32325,0.276,NA,62.75,0.15,-0.7,-0.775,-0.075,2007.5,1,0,0,2
3154,82.1666666666667,291.333333333333,9,31.3333333333333,38.1666666666667,3.83333333333333,8.26666666666667,20.0666666666667,0.151666666666667,0.271833333333333,0.2375,0.299833333333333,0.389,0.300333333333333,NA,86.6666666666667,-0.316666666666667,-2.25,-6.46666666666667,-2.31251288373054e-17,2012.5,2,0,0,4
3174,109.466666666667,475.733333333333,14.5333333333333,64,52.0666666666667,10.4666666666667,11.6666666666667,22.7666666666667,0.161,0.336666666666667,0.273066666666667,0.369466666666667,0.433933333333333,0.350133333333333,NA,116.4,1.40666666666667,14.84,-8.80666666666667,2.29333333333333,2013,1,0,0,1
3188,39,130.4,1.4,11.4,11.4,0.8,3.6,10.52,0.0692,0.2446,0.223,0.2614,0.2922,0.247,NA,47.8,-0.06,-6.24,3.92,0.16,2010.4,1,1,0,4
3203,47.3333333333333,145.666666666667,3.5,13.8333333333333,15.8333333333333,0.166666666666667,5.5,18.5,0.1535,0.236666666666667,0.214833333333333,0.261166666666667,0.368166666666667,0.275666666666667,NA,64.6666666666667,-0.383333333333333,-5.73333333333333,-0.9,-0.166666666666667,2009,1,0,0,2
3206,24.4,58.4,0.6,4.4,4,1.2,3.66,12.66,0.0516,0.2258,0.1972,0.2298,0.2486,0.2162,NA,27.4,0.18,-3.24,0.86,-0.04,2009.2,2,0,0,5
3207,14,47,0,1,0,0,2.1,21.3,0.044,0.229,0.178,0.213,0.222,0.199,NA,6,-0.7,-6.4,0,-0.5,2007,1,0,0,2
3209,58.8,175.6,1.6,22.4,15.2,9.4,5.16,15.2,0.0642,0.3226,0.2732,0.316,0.3372,0.292,NA,74.4,1.4,-3.48,0.46,0.3,2011.8,2,0,0,5
3211,18.3333333333333,23,0,3,1,0.666666666666667,2.53333333333333,12.3666666666667,0.0393333333333333,0.127,0.106,0.126666666666667,0.145333333333333,0.12,0.160666666666667,-29,0.233333333333333,-3.26666666666667,-0.233333333333333,-0.266666666666667,2017.33333333333,2,0,0,4
3248,22,74,0.5,4.5,10,0.5,1.1,13.25,0.039,0.332,0.2895,0.3035,0.3285,0.2815,NA,70,-0.4,-2.75,-0.75,-0.1,2008.5,1,0,0,1
3255,86.0909090909091,303,8.81818181818182,35.6363636363636,32.8181818181818,7.09090909090909,6.6,23.1181818181818,0.163181818181818,0.308363636363636,0.256,0.308909090909091,0.419090909090909,0.316545454545455,NA,97.9090909090909,0.736363636363636,-0.972727272727273,6.09090909090909,1.58181818181818,2011.27272727273,1,0,0,1
3274,12,21,0,2,1,0,0,38.1,0.05,0.167,0.1,0.143,0.15,0.136,0.148,-27,0.1,-3,0.3,-0.2,2015,5,1,0,5
3285,29,69.5,0.5,6.5,1.5,1.5,4.45,19.35,0.0135,0.206,0.168,0.213,0.1815,0.1855,NA,4,1.05,-5.25,1.7,-0.15,2008.5,1,0,0,3
3298,58.9,131.1,3,14,14.5,2.1,4.48,28.76,0.1132,0.3035,0.2229,0.2609,0.3361,0.2586,NA,56.2,0.46,-3.08,-0.85,0.01,2017.2,3,1,0,7
3299,28.4444444444444,1.55555555555556,0,0,0.111111111111111,0,2.77777777777778,18.0555555555556,0,0.037,0.037,0.0647777777777778,0.037,0.0436666666666667,NA,NA,0,-0.255555555555556,0.133333333333333,-0.0111111111111111,2014,1,0,0,1
3310,33.3333333333333,64.6666666666667,1.66666666666667,8.66666666666667,3.66666666666667,3,9.66666666666667,25.8333333333333,0.157,0.293666666666667,0.219,0.309666666666667,0.376333333333333,0.304666666666667,NA,86.3333333333333,0.466666666666667,-0.9,-0.566666666666667,0.0666666666666667,2010,2,0,0,5
3312,104.142857142857,418.642857142857,7.14285714285714,47.4285714285714,43.5,2.85714285714286,6.46428571428571,12.2428571428571,0.115571428571429,0.307857142857143,0.280642857142857,0.327928571428571,0.396214285714286,0.316785714285714,NA,95.5,-1.42857142857143,0.0357142857142857,0.785714285714286,1.43571428571429,2012.5,2,0,0,2
3336,109.3,395.6,5.2,39.1,36.9,2.2,8.73,9.63,0.0873,0.2768,0.2579,0.3217,0.3456,0.2976,NA,81.9,-2.41,-6.63,1.16,0.81,2010.5,1,0,0,1
3353,100,311.071428571429,10.6428571428571,38.3571428571429,35.9285714285714,2.5,13.1928571428571,21.7928571428571,0.183214285714286,0.260642857142857,0.228071428571429,0.334714285714286,0.411214285714286,0.325928571428571,NA,104.785714285714,0.485714285714286,4.92857142857143,-3.83571428571429,1.17857142857143,2014.5,2,0,0,3
3361,100,324.428571428571,8.71428571428571,33.7142857142857,38,1.71428571428571,8.31428571428571,17.3571428571429,0.185714285714286,0.295142857142857,0.264571428571429,0.329285714285714,0.450285714285714,0.339857142857143,NA,111.142857142857,-0.385714285714286,1.34285714285714,-3.82857142857143,0.771428571428571,2011,0,0,0,2
3364,91.1538461538462,334.076923076923,9.69230769230769,35.2307692307692,42.3076923076923,0.384615384615385,10.3,20.4307692307692,0.137153846153846,0.272,0.231538461538462,0.317538461538462,0.368769230769231,0.298846153846154,NA,78.9230769230769,-2.38461538461538,-2.90769230769231,12.5461538461538,2.08461538461538,2012,0,0,0,1
3366,46.8,136.8,0.8,13.6,12,2,5.82,18.32,0.0546,0.3204,0.2578,0.3004,0.3126,0.2758,NA,63.6,0.24,-5.2,0.5,-0.04,2008,2,0,0,5
3371,83.8,287.8,5.1,36.7,25.8,9.1,8.06,20.82,0.1234,0.318,0.2566,0.3209,0.38,0.3078,NA,88.5,1.07,-0.28,-1.32,0.82,2012.4,1,0,0,1
3373,62.25,198.5,3.25,23.75,16.25,1.5,7.6,32.025,0.1255,0.31025,0.22025,0.288,0.34575,0.2825,NA,69,1,-3.925,0.525,0.3,2010.5,2,0,0,4
